t,x,y,z,abs
1.87306606,-1.481942058,-0.05293999985,0.001847999985,1.482888506
1.87803437,-1.490880966,-0.04696799815,0.01875700057,1.491738541
1.88300268,-1.482548952,-0.03863900155,0.03080499917,1.483372278
1.88797106,-1.488065958,-0.04484499991,0.04038299993,1.489289145
1.89293937,-1.507477045,-0.0439779982,0.04749400169,1.50886606
1.89790768,-1.504827976,-0.04572800174,0.03537499905,1.505938139
1.90287598,-1.523255944,-0.03332699835,0.03275899962,1.523972609
1.90784429,-1.522222042,-0.04490799829,0.01812599972,1.522992195
1.91281281,-1.521533966,-0.03265900165,0.0002530000056,1.521884452
1.91778112,-1.53253603,-0.03473800048,-0.008090999909,1.532951035
1.92274943,-1.528983951,-0.03200700134,-0.004497999791,1.529325538
1.92771784,-1.525194049,-0.0196829997,0.008627999574,1.525345453
1.93268615,-1.530815959,-0.02185099944,0.00257500005,1.530974068
1.93765446,-1.533735037,-0.02170200087,0.008437000215,1.533911772
1.9426228,-1.524409056,-0.02407399938,0.009461999871,1.524628498
1.94759133,-1.521818995,-0.01940999925,0.0151920002,1.522018594
1.95255964,-1.526000023,-0.02438599989,-0.0007019999903,1.52619502
1.95752795,-1.53215301,-0.01768600009,-0.01188500039,1.532301176
1.96249626,-1.535398006,-0.0111469999,-0.02795499936,1.53569293
1.96746457,-1.533305049,-0.00955099985,-0.03215900064,1.533671998
1.97243294,-1.521270037,-0.003206999972,-0.05319299921,1.522203109
1.97740125,-1.535076976,-0.001644999953,-0.06474699825,1.53644271
1.98236956,-1.538941979,0.004614000209,-0.06440000236,1.540295772
1.98733809,-1.544882059,-0.003518000012,-0.06650900096,1.546317044
1.99230617,-1.560050011,-0.002106999978,-0.05192599818,1.560915368
1.99727471,-1.555824041,0.01121299993,-0.03499599919,1.55625798
2.00224302,-1.558469057,0.01719900034,-0.03967100009,1.559068759
2.00721133,-1.553743005,0.006209999789,-0.03001400083,1.554045279
2.01217972,-1.551013947,0.01416900009,-0.03479700163,1.551468934
2.01714803,-1.547991037,0.01009299979,-0.03723999858,1.548471807
2.02211631,-1.558899045,0.02264500037,-0.05173800141,1.559921745
2.02708462,-1.566931963,0.0135110002,-0.05914499983,1.568106009
2.03205293,-1.572047949,0.02116600052,-0.07144200057,1.573812795
2.03702147,-1.576850057,0.01674599946,-0.07661599666,1.578799082
2.04198978,-1.571632981,0.02910000086,-0.08666200191,1.574289472
2.04695809,-1.573035002,0.02933200076,-0.08484499902,1.575594541
2.05192648,-1.576519012,0.0320190005,-0.07829699665,1.578786823
2.05689479,-1.584414005,0.02986299992,-0.06942799687,1.586215555
2.0618631,-1.601480007,0.03722500056,-0.06302600354,1.603151955
2.06683141,-1.579946995,0.03011599928,-0.04949099943,1.581008804
2.07179995,-1.610996008,0.02755999938,0.01191799995,1.611275808
2.07676826,-1.610824943,0.02960000001,-0.0272359997,1.611327079
2.08173658,-1.605731964,0.04580099881,-0.07358899713,1.608069716
2.08670488,-1.583646059,0.05244699866,-0.1271640062,1.589608824
2.09167327,-1.587430954,0.06165000051,-0.168859005,1.59757664
2.09664158,-1.588161945,0.05436500162,-0.1699790061,1.598157308
2.10160989,-1.578685045,0.06407500058,-0.1664319932,1.588726435
2.10657823,-1.578021049,0.07153099775,-0.1366920024,1.585544645
2.11154676,-1.586148977,0.05997199938,-0.0759709999,1.589099371
2.11651484,-1.576881051,0.06516499817,-0.03691099957,1.578658528
2.12148338,-1.586184025,0.05827299878,0.004447999876,1.587260309
2.12645169,-1.592774034,0.06798999757,0.009852999821,1.594254949
2.13142003,-1.596763015,0.07273499668,0.0008720000042,1.598418989
2.13638834,-1.602985024,0.07735399902,-0.02487899922,1.605043175
2.14135672,-1.597211957,0.07477799803,-0.05062099919,1.599762567
2.14632502,-1.589028955,0.07468900084,-0.1026910022,1.594094385
2.15129333,-1.585551023,0.07238700241,-0.1356129944,1.592985502
2.15626187,-1.565127969,0.08703800291,-0.1326480061,1.573148647
2.16123018,-1.558789968,0.09229200333,-0.1369079947,1.567510057
2.16619849,-1.537696004,0.08095999807,-0.1172849983,1.544286014
2.1711668,-1.539934993,0.09838700294,-0.08817800134,1.545592166
2.17613518,-1.52480197,0.1015060022,-0.07592300326,1.530061704
2.18110349,-1.513888001,0.08545400202,-0.05656800047,1.517352697
2.1860718,-1.50474,0.09096100181,-0.04926899821,1.508291684
2.19104011,-1.502282977,0.1059290022,-0.030057,1.506312889
2.19600864,-1.494557023,0.09696500003,-0.04681700096,1.498430758
2.20097672,-1.484122992,0.1168180034,-0.05163700134,1.489608633
2.20594526,-1.475914955,0.1081300005,-0.05646599829,1.480947488
2.21091359,-1.462764025,0.1020110026,-0.04693400115,1.4670677
